address,ip,port,is_valid,latency_ms,net_type,net_type_en,country,region,city,isp,location,source,category,validation_error
107.163.195.45:10000,107.163.195.45,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.47:10000,107.163.195.47,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.48:10000,107.163.195.48,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.49:10000,107.163.195.49,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.51:10000,107.163.195.51,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.52:10000,107.163.195.52,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.55:10000,107.163.195.55,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.57:10000,107.163.195.57,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.58:10000,107.163.195.58,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.61:10000,107.163.195.61,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.63:10000,107.163.195.63,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.65:10000,107.163.195.65,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.66:10000,107.163.195.66,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.67:10000,107.163.195.67,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.74:10000,107.163.195.74,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.76:10000,107.163.195.76,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.77:10000,107.163.195.77,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.78:10000,107.163.195.78,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.79:10000,107.163.195.79,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.80:10000,107.163.195.80,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.82:10000,107.163.195.82,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.83:10000,107.163.195.83,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.85:10000,107.163.195.85,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.87:10000,107.163.195.87,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.88:10000,107.163.195.88,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.89:10000,107.163.195.89,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.90:10000,107.163.195.90,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.91:10000,107.163.195.91,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.92:10000,107.163.195.92,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.94:10000,107.163.195.94,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.95:10000,107.163.195.95,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.97:10000,107.163.195.97,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.102:10000,107.163.195.102,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.103:10000,107.163.195.103,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.108:10000,107.163.195.108,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.109:10000,107.163.195.109,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.110:10000,107.163.195.110,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.113:10000,107.163.195.113,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.114:10000,107.163.195.114,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.116:10000,107.163.195.116,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.118:10000,107.163.195.118,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.124:10000,107.163.195.124,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.128:10000,107.163.195.128,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.130:10000,107.163.195.130,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.131:10000,107.163.195.131,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.132:10000,107.163.195.132,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.138:10000,107.163.195.138,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.139:10000,107.163.195.139,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.140:10000,107.163.195.140,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.141:10000,107.163.195.141,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.142:10000,107.163.195.142,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.144:10000,107.163.195.144,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.145:10000,107.163.195.145,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.146:10000,107.163.195.146,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.147:10000,107.163.195.147,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.149:10000,107.163.195.149,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.153:10000,107.163.195.153,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.154:10000,107.163.195.154,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.155:10000,107.163.195.155,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.156:10000,107.163.195.156,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.157:10000,107.163.195.157,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.160:10000,107.163.195.160,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.164:10000,107.163.195.164,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.165:10000,107.163.195.165,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.168:10000,107.163.195.168,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.169:10000,107.163.195.169,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.171:10000,107.163.195.171,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.172:10000,107.163.195.172,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.173:10000,107.163.195.173,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.174:10000,107.163.195.174,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.176:10000,107.163.195.176,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.177:10000,107.163.195.177,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.180:10000,107.163.195.180,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.182:10000,107.163.195.182,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.185:10000,107.163.195.185,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.186:10000,107.163.195.186,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.187:10000,107.163.195.187,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.189:10000,107.163.195.189,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.190:10000,107.163.195.190,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.191:10000,107.163.195.191,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.192:10000,107.163.195.192,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.193:10000,107.163.195.193,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.194:10000,107.163.195.194,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.196:10000,107.163.195.196,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.198:10000,107.163.195.198,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.199:10000,107.163.195.199,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.202:10000,107.163.195.202,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.203:10000,107.163.195.203,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.204:10000,107.163.195.204,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.205:10000,107.163.195.205,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.207:10000,107.163.195.207,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.208:10000,107.163.195.208,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.209:10000,107.163.195.209,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.210:10000,107.163.195.210,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.213:10000,107.163.195.213,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.216:10000,107.163.195.216,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.218:10000,107.163.195.218,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.219:10000,107.163.195.219,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.220:10000,107.163.195.220,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.221:10000,107.163.195.221,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.222:10000,107.163.195.222,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.223:10000,107.163.195.223,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.225:10000,107.163.195.225,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.229:10000,107.163.195.229,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.230:10000,107.163.195.230,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.232:10000,107.163.195.232,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.234:10000,107.163.195.234,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.235:10000,107.163.195.235,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.236:10000,107.163.195.236,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.239:10000,107.163.195.239,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.242:10000,107.163.195.242,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.244:10000,107.163.195.244,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.245:10000,107.163.195.245,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.247:10000,107.163.195.247,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.248:10000,107.163.195.248,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.251:10000,107.163.195.251,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.252:10000,107.163.195.252,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.195.253:10000,107.163.195.253,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.198.2:10000,107.163.198.2,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.4:10000,107.163.198.4,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.5:10000,107.163.198.5,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.6:10000,107.163.198.6,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.10:10000,107.163.198.10,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.12:10000,107.163.198.12,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.13:10000,107.163.198.13,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.17:10000,107.163.198.17,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.19:10000,107.163.198.19,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.21:10000,107.163.198.21,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.22:10000,107.163.198.22,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.28:10000,107.163.198.28,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.31:10000,107.163.198.31,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.32:10000,107.163.198.32,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.33:10000,107.163.198.33,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.34:10000,107.163.198.34,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.35:10000,107.163.198.35,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.39:10000,107.163.198.39,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.40:10000,107.163.198.40,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.44:10000,107.163.198.44,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.47:10000,107.163.198.47,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.48:10000,107.163.198.48,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.50:10000,107.163.198.50,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.53:10000,107.163.198.53,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.54:10000,107.163.198.54,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.55:10000,107.163.198.55,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.56:10000,107.163.198.56,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.63:10000,107.163.198.63,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.64:10000,107.163.198.64,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.65:10000,107.163.198.65,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.66:10000,107.163.198.66,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.68:10000,107.163.198.68,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.70:10000,107.163.198.70,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.71:10000,107.163.198.71,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.76:10000,107.163.198.76,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.80:10000,107.163.198.80,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.81:10000,107.163.198.81,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.84:10000,107.163.198.84,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.86:10000,107.163.198.86,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.87:10000,107.163.198.87,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.89:10000,107.163.198.89,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.90:10000,107.163.198.90,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.91:10000,107.163.198.91,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.92:10000,107.163.198.92,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.93:10000,107.163.198.93,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.94:10000,107.163.198.94,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.95:10000,107.163.198.95,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.97:10000,107.163.198.97,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.98:10000,107.163.198.98,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.99:10000,107.163.198.99,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.103:10000,107.163.198.103,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.104:10000,107.163.198.104,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.106:10000,107.163.198.106,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.107:10000,107.163.198.107,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.109:10000,107.163.198.109,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.110:10000,107.163.198.110,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.116:10000,107.163.198.116,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.117:10000,107.163.198.117,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.118:10000,107.163.198.118,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.120:10000,107.163.198.120,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.122:10000,107.163.198.122,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.124:10000,107.163.198.124,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.126:10000,107.163.198.126,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.127:10000,107.163.198.127,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.128:10000,107.163.198.128,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.133:10000,107.163.198.133,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.134:10000,107.163.198.134,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.135:10000,107.163.198.135,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.137:10000,107.163.198.137,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.138:10000,107.163.198.138,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.139:10000,107.163.198.139,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.146:10000,107.163.198.146,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.147:10000,107.163.198.147,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.149:10000,107.163.198.149,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.151:10000,107.163.198.151,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.152:10000,107.163.198.152,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.229:10000,107.163.198.229,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.231:10000,107.163.198.231,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.233:10000,107.163.198.233,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.234:10000,107.163.198.234,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.236:10000,107.163.198.236,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.238:10000,107.163.198.238,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.239:10000,107.163.198.239,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.242:10000,107.163.198.242,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.243:10000,107.163.198.243,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.244:10000,107.163.198.244,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.246:10000,107.163.198.246,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.248:10000,107.163.198.248,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.249:10000,107.163.198.249,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.250:10000,107.163.198.250,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.251:10000,107.163.198.251,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.253:10000,107.163.198.253,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.198.254:10000,107.163.198.254,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Refused
107.163.202.2:10000,107.163.202.2,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.4:10000,107.163.202.4,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.7:10000,107.163.202.7,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.9:10000,107.163.202.9,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.10:10000,107.163.202.10,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.13:10000,107.163.202.13,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.14:10000,107.163.202.14,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.15:10000,107.163.202.15,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.17:10000,107.163.202.17,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.23:10000,107.163.202.23,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.26:10000,107.163.202.26,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.27:10000,107.163.202.27,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.28:10000,107.163.202.28,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.29:10000,107.163.202.29,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.31:10000,107.163.202.31,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.34:10000,107.163.202.34,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.35:10000,107.163.202.35,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.36:10000,107.163.202.36,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.37:10000,107.163.202.37,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.45:10000,107.163.202.45,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.47:10000,107.163.202.47,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.50:10000,107.163.202.50,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.51:10000,107.163.202.51,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.52:10000,107.163.202.52,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.53:10000,107.163.202.53,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.54:10000,107.163.202.54,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.55:10000,107.163.202.55,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.56:10000,107.163.202.56,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.58:10000,107.163.202.58,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.59:10000,107.163.202.59,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.61:10000,107.163.202.61,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.62:10000,107.163.202.62,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.64:10000,107.163.202.64,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.67:10000,107.163.202.67,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.68:10000,107.163.202.68,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.71:10000,107.163.202.71,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.72:10000,107.163.202.72,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.74:10000,107.163.202.74,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.75:10000,107.163.202.75,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.77:10000,107.163.202.77,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.78:10000,107.163.202.78,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.82:10000,107.163.202.82,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.85:10000,107.163.202.85,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.87:10000,107.163.202.87,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.88:10000,107.163.202.88,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.89:10000,107.163.202.89,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.91:10000,107.163.202.91,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.96:10000,107.163.202.96,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
107.163.202.98:10000,107.163.202.98,10000,False,,,unknown,美国,,,,美国,resultsUS,local-US,Timeout
